shotnum,tstart,tend,ip,bcentr,density,ptot,rsurf,kappa,aminor,wmhd,wfast,wdot,pinj,pnbi,echpwrc,vloop,betan,taue,tauth,h_thh98y2,h_l89,cerqrott6,q95,tste_core,tsne_core,cerqtit6,cerqnzt6,n1rms,n2rms,nm1rms,tok,tinj,zefft6,ceratit6,cerarott6,nbvac21lt,nbvac21rt,pohm,pech,vsurf,area
193899,2660,2960,984445.125,-2.020484447479248,56056926901379.34,8641434.0,1.734328031539917,1.4511640071868896,0.554611325263977,570782.625,123675.6796875,34772.05859375,8655.4326171875,8507319.0,197.7677665885896,0.2510214149951935,1.9059325456619265,0.0663594529032707,0.0519838817417621,0.831118106842041,1.3746482133865356,11.55348300933838,2.7477993965148926,1316.355224609375,5.939385451580857e+19,1251.81298828125,2.042387653692752e+18,0.651412844657898,0.0319919697940349,1.2247283458709717,NT,0.9855141043663024,2.090127468109131,1304.3360595703125,11.26231288909912,5.069149017333984,4.679209232330322,,328.2740478515625,0.3153455257415771,1.287067174911499
193900,2360,2880,1035254.5625,-2.120570182800293,42793105312123.305,4905304.5,1.7344350814819336,1.4493507146835327,0.5559471249580383,561504.875,106592.6328125,39393.4296875,4932.10400390625,4717960.0,-39.39102109484163,0.2486345022916793,1.692768692970276,0.1157639473676681,0.0937905982136726,1.0682023763656616,1.7564018964767456,-71.98876190185547,2.733871459960937,1616.4549560546875,4.2200390970042745e+19,1844.556396484375,1.206123298862137e+18,2.4430935382843018,0.0825529396533966,1.6911815404891968,NT,3.532957077026367,1.8322694301605225,1871.064208984375,-71.97998809814453,-0.0013437046436592,-0.0010850842809304,263434.71875,-60.02548599243164,0.2471741586923599,1.29734468460083
193900,3300,3710,1034510.5,-2.123626232147217,45807195520687.6,5955830.0,1.733603835105896,1.455987572669983,0.5547893643379211,674975.6875,131864.953125,47454.84765625,6332.29443359375,5848047.0,14.79473366543747,0.2214286029338836,2.0330820083618164,0.1144209131598472,0.0920714437961578,1.168099045753479,1.900267601013184,-83.08289337158203,2.763608932495117,1791.2659912109375,4.495917999334202e+19,2114.021484375,1.5102660821689303e+18,4.7921881675720215,0.2170595824718475,2.2000603675842285,NT,4.772452354431152,1.986464500427246,2141.161865234375,-83.06959533691406,-0.0016381759196519,-0.0014672606484964,224107.28125,301.4184875488281,0.2110233753919601,1.29430091381073
193901,3600,4000,1033920.875,-2.124440670013428,54600652136175.42,6138671.5,1.7335100173950195,1.4589678049087524,0.5545941591262817,687238.0,102691.8359375,69378.6875,6275.3291015625,6017802.5,40.031726637865184,0.2241259813308715,2.0683751106262207,0.1134268790483474,0.0964913964271545,1.1578893661499023,1.8746962547302248,-74.1467056274414,2.7798948287963867,1643.9908447265625,5.137856868094942e+19,1824.978759765625,1.6213211546208174e+18,3.934511184692383,0.1644883900880813,2.1267549991607666,NT,4.7221455574035645,1.904333114624024,1864.3443603515625,-74.26103973388672,-0.0012642111396417,-0.0013936553150415,267332.59375,-35.31874465942383,0.2337890416383743,1.2954702377319336
193901,2430,2840,1034918.5,-2.1201183795928955,48540519939979.28,4912921.5,1.7344400882720947,1.450306057929993,0.5558298826217651,569724.375,86881.4609375,18674.25390625,4902.81787109375,4721497.0,-184.94160966276613,0.2439729273319244,1.718932032585144,0.1165766865015029,0.0988052934408187,1.0729429721832275,1.7528706789016724,-66.17586517333984,2.7403931617736816,1520.338134765625,4.651221817734306e+19,1691.348876953125,1.16072144009429e+18,2.051947832107544,0.0974983796477317,1.650220513343811,NT,3.504584789276123,1.70999276638031,1723.59033203125,-66.21895599365234,-0.0009978845482692,-0.0010240541305392,269490.9375,59.35782241821289,0.2590401470661163,1.2970465421676636
193902,3060,3540,984883.0,-2.022127628326416,47508655247925.26,9362851.0,1.733574628829956,1.4528199434280396,0.5545700788497925,633822.625,191724.578125,38379.75390625,9468.345703125,9299236.0,226.64834540293324,0.2813606262207031,2.1144347190856934,0.0680140703916549,0.0474477261304855,0.8585761189460754,1.4905378818511963,9.43498706817627,2.756051540374756,1524.248779296875,4.814273674673023e+19,1639.7010498046875,2.5688701049556173e+18,1.395777463912964,0.0614880099892616,1.708462476730347,NT,1.45682692527771,2.631162405014038,1683.8699951171875,9.258600234985352,5.069973468780518,4.826818466186523,,131.8925018310547,0.2887066900730133,1.28663969039917
193902,4590,4960,983387.0625,-2.032456159591675,40075288159465.305,10426155.0,1.7328778505325315,1.4558106660842896,0.5553010702133179,650986.5,257638.234375,-21661.087890625,9562.2978515625,9398504.0,973295.5079592284,0.3057920634746551,2.159785270690918,0.0623341053724288,0.0376646630465984,0.7906708121299744,1.4707491397857666,13.797021865844728,2.7947232723236084,1709.9129638671875,3.846275952109263e+19,2144.361328125,3.4529948265537864e+18,0.1355338096618652,0.2222979217767715,2.5430734157562256,NT,1.3628928661346436,3.6099328994750977,2176.6533203125,13.748665809631348,5.070031642913818,5.068615913391113,,972148.9375,0.2807465493679046,1.2939577102661133
193904,1700,1990,595891.125,-2.01694393157959,34793467783789.31,2284706.75,1.725473165512085,1.4064306020736694,0.5611928105354309,237455.59375,38499.52734375,30164.783203125,2265.3046875,2257500.0,-102.12145816570848,0.4291149377822876,1.3404428958892822,0.1053814962506294,0.0882931947708129,1.117178440093994,1.829866647720337,-48.71052932739258,4.437329292297363,776.6132202148438,3.30512733514582e+19,954.4032592773438,8.020007550105682e+17,0.0765088871121406,0.0029814857989549,0.8166325092315674,NT,2.162977933883667,1.7160321474075315,973.5800170898438,-48.685733795166016,-0.0002547522890381,-0.000555015169084,150009.078125,-482.7555236816406,0.2560183107852936,1.2742083072662354
193905,1660,1980,596085.625,-2.0176355838775635,34862779214889.613,2271925.75,1.72418475151062,1.4040297269821167,0.5621477365493774,237953.09375,38051.4921875,23076.1484375,2255.38671875,2242311.5,-102.43529985830423,0.4389562308788299,1.341486573219299,0.1058681085705757,0.0889425873756408,1.123319387435913,1.837281584739685,-48.56235122680664,4.44573974609375,760.4813232421875,3.386308456768707e+19,949.0029907226562,8.14788624997417e+17,0.0873341038823127,0.0038963954430073,0.7767041325569153,NT,2.1583731174468994,1.7154189348220823,966.7939453125,-48.584903717041016,0.0001015863163047,9.257334750145674e-05,155887.015625,-587.88134765625,0.2571119964122772,1.2759644985198977
193915,2130,2740,595254.5625,-2.018366575241089,32975555345152.93,3738670.75,1.735005021095276,1.401116967201233,0.5601231455802917,337053.03125,97011.921875,16677.15234375,3888.811767578125,3865732.25,7673.714234357583,0.2640751600265503,1.93486487865448,0.0905741751194,0.0645058378577232,1.1843032836914062,2.0258166790008545,-68.95170593261719,4.401048183441162,1024.267822265625,3.182293414527893e+19,1354.852294921875,8.46448512563413e+17,0.5084772706031799,0.0277787130326032,1.0089391469955444,NT,3.770088911056519,1.7390995025634766,1380.8690185546875,-68.92581939697266,-0.0011851519811898,-0.0011190118966624,103145.3046875,6883.2041015625,0.1817333996295929,1.2527204751968384
193915,1660,1990,597688.875,-2.0171761512756348,31781380517797.48,2320377.0,1.7248605489730835,1.4052720069885254,0.562416136264801,235503.25,46092.92578125,19391.484375,2315.79150390625,2301453.5,32.712507562806366,0.4839960634708404,1.32011079788208,0.102377213537693,0.0823397859930992,1.0904170274734497,1.8062161207199097,-51.0561752319336,4.453364372253418,812.82421875,3.0629691350258287e+19,984.7881469726562,7.098571451174748e+17,0.0518393442034721,0.0041917683556675,0.7525595426559448,NT,2.2122318744659424,1.6679131984710691,999.255859375,-51.06985855102539,-0.0011695420835167,-0.0011028361041098,150140.25,-663.2770385742188,0.2620351612567901,1.281588792800903
193916,2880,3290,791771.9375,-2.020853281021118,45870292835412.8,4933043.0,1.7348389625549316,1.42649507522583,0.5571074485778809,511996.15625,86046.796875,44818.0078125,4739.154296875,4528664.5,427279.3947178022,0.2719724774360657,2.169084072113037,0.1056229025125503,0.0878868475556373,1.2793687582015991,2.0300259590148926,-67.05122375488281,3.3632237911224365,1359.6644287109375,4.657299918012652e+19,1598.604736328125,1.1659863140849418e+18,1.2945473194122314,0.0617772527039051,1.166182518005371,NT,3.904335021972656,1.7508306503295898,1635.9119873046875,-67.07337188720703,-0.0003346569137647,-0.0006680627120658,,414544.65625,0.2060418128967285,1.2672317028045654
193916,2180,2750,791637.6875,-2.0196919441223145,44771322910726.734,3723662.0,1.735332489013672,1.4234683513641355,0.5569049119949341,433891.0625,64118.12890625,29409.7421875,3643.68505859375,3652076.25,10273.73346856344,0.2891558408737182,1.838455080986023,0.117628663778305,0.100247636437416,1.2202177047729492,1.9795982837677,-64.49703216552734,3.3277907371521,1198.129638671875,4.518815988689614e+19,1352.5137939453125,1.221084216142332e+18,0.761166512966156,0.0351121947169303,1.0418931245803833,NT,3.2068982124328613,1.801087737083435,1382.391357421875,-64.4889907836914,-0.0002227645454695,-0.0005127598415128,,10151.974609375,0.2549201846122741,1.2677526473999023
193916,4220,4700,790419.1875,-2.0242958068847656,53284595561340.96,4648182.0,1.7337160110473633,1.4293442964553833,0.5561884045600891,465181.75,61396.73828125,-4798.2841796875,4727.130859375,4532124.0,108.29765733867906,0.3978644013404846,1.96754801273346,0.1000507920980453,0.0868475139141082,1.1561201810836792,1.8601226806640625,-78.8503189086914,3.3712713718414307,1300.157470703125,5.626919640129706e+19,1603.75927734375,1.1867953962743237e+18,0.4746232330799103,4.118345737457275,1.8085319995880127,NT,3.91171669960022,1.6658514738082886,1630.787841796875,-78.87118530273438,-0.0003308102022856,-0.0006881547160446,,112.37171173095705,0.3682239651679992,1.2683638334274292
193917,2900,3270,791871.75,-2.0217413902282715,47865129457141.46,5254975.0,1.735082507133484,1.4250149726867676,0.5568048357963562,556187.4375,90072.140625,47295.5859375,5002.9638671875,4785231.0,533331.4999283905,0.2113369405269622,2.3629982471466064,0.1073371842503547,0.0899357944726944,1.3499749898910522,2.125241994857788,-83.63331604003906,3.364816665649414,1428.0662841796875,4.781494154416462e+19,1863.75537109375,1.083728756834566e+18,1.6045724153518677,0.0871338993310928,1.2951295375823977,NT,4.484795093536377,1.639010310173035,1898.3343505859373,-83.66268157958984,-0.0007475526072084,-0.0010468628024682,141205.78125,503278.59375,0.1754054874181747,1.261440992355347
193917,2120,2550,792333.875,-2.019425392150879,44534709874188.65,3968515.75,1.7352280616760254,1.4180793762207031,0.5564523935317993,452945.46875,72090.7578125,50234.59765625,3907.770263671875,3900895.0,11069.89685033912,0.4012087285518646,1.928154349327088,0.1157490238547325,0.0973266884684562,1.241718292236328,2.011314630508423,-80.03771209716797,3.2998838424682617,1235.5367431640625,4.463645573840372e+19,1510.8453369140625,1.0631211601509745e+18,1.314346432685852,0.0687456354498863,1.0797289609909058,NT,3.770125150680542,1.6806594133377075,1538.2703857421875,-79.98696899414062,-0.0006490318919532,-0.0008768549887463,190300.65625,10355.72265625,0.3017513751983642,1.257651925086975
193917,3850,4320,791366.6875,-2.024232149124145,56421224163118.55,4772266.5,1.7349189519882202,1.425349235534668,0.5558947920799255,608769.6875,72662.7109375,-81644.5546875,4955.72705078125,4785233.5,3758.503103230458,0.1899670958518982,2.597652673721313,0.1256956756114959,0.1106886267662048,1.4862985610961914,2.36867904663086,-92.07836151123048,3.372966051101685,1513.0096435546875,5.588920518273768e+19,2066.87646484375,1.2153473767854572e+18,3.3709051609039307,0.1262213736772537,1.896678447723389,NT,4.45681619644165,1.611674666404724,2099.2509765625,-92.12384796142578,-0.0007564228144474,-0.0010463432408869,179137.859375,3014.220703125,0.1845542192459106,1.25480318069458
193918,2150,2580,793086.75,-2.018458366394043,45354574699529.86,3951127.0,1.735222578048706,1.4207841157913208,0.5565506219863892,458595.71875,69986.6953125,30380.470703125,3897.6953125,3887972.0,10473.410714081285,0.3797859251499176,1.9483698606491089,0.117065779864788,0.0992051139473915,1.252593159675598,2.027298212051392,-78.70281982421875,3.3136146068573,1222.82666015625,4.596354428289679e+19,1492.241943359375,1.0941996122243072e+18,1.0177146196365356,0.0628383383154869,1.0924822092056274,NT,3.77804446220398,1.6972438097000122,1523.5023193359375,-78.64445495605469,-0.0006308789015747,-0.0008914481732062,189736.84375,10366.6708984375,0.2761581838130951,1.2612173557281494
193918,3720,4200,790643.375,-2.021263360977173,59145260896077.59,4911722.0,1.7335225343704224,1.4288945198059082,0.5563817024230957,475762.75,54494.3203125,-22633.7265625,4982.02392578125,4758369.0,4772.83141365246,0.4982794821262359,2.0165698528289795,0.0964394584298133,0.0853932127356529,1.1341291666030884,1.8276318311691284,-110.10395050048828,3.3729491233825684,1286.565185546875,6.43741891908432e+19,1735.6451416015625,1.2223155317264876e+18,0.3464459180831909,3.6274919509887695,2.4090895652771,NT,4.473664283752441,1.5944921970367432,1750.7550048828125,-110.07391357421876,-0.00072025321424,-0.0010051765711978,336356.1875,4776.99169921875,0.4197255671024322,1.268530249595642
193920,2140,2760,792344.6875,-2.0185046195983887,45144543279444.84,3956142.5,1.7350207567214966,1.4234590530395508,0.5566525459289551,463812.59375,71813.625,6854.9228515625,3920.035400390625,3907883.0,8983.187042953603,0.2889904081821441,1.9687992334365845,0.1175854802131652,0.0993800312280654,1.264242172241211,2.045050621032715,-78.9987564086914,3.331346035003662,1214.1021728515625,4.623323249495769e+19,1504.934814453125,1.0915348770749152e+18,1.1591918468475342,0.0669678971171379,1.0757285356521606,NT,3.79938554763794,1.704928636550903,1536.5650634765625,-78.92642211914062,-0.0004445636586751,-0.0006231064326129,176474.28125,8890.3583984375,0.244077980518341,1.264373540878296
193920,3610,4300,792686.0625,-2.0214576721191406,44668928616435.85,4746572.5,1.7336169481277466,1.4282602071762085,0.5555566549301147,540500.375,99316.2734375,-19457.279296875,5014.62158203125,4794958.5,1379.3946029686788,0.2220446318387985,2.2945427894592285,0.113431915640831,0.0925893038511276,1.349218249320984,2.169743299484253,-90.31727600097656,3.363011121749878,1393.9095458984375,4.568155033669783e+19,1761.644775390625,1.171077465238405e+18,1.7040139436721802,0.1037660166621208,1.0681644678115845,NT,4.8831658363342285,1.7622318267822266,1797.6202392578125,-90.2377700805664,-0.0007703770534135,-0.0009735953062772,138380.40625,1446.5118408203125,0.1613749712705612,1.2598876953125
193921,2120,2650,791576.4375,-2.017514228820801,40736710773511.24,3953465.0,1.7356889247894287,1.4232450723648071,0.5576530694961548,462075.21875,84767.0546875,30695.783203125,3908.77197265625,3913285.25,12089.898995259226,0.2769149839878082,1.960209965705872,0.1178846359252929,0.0962627306580543,1.2690205574035645,2.064196348190308,-85.65428924560547,3.3370516300201416,1306.1719970703125,4.10134857600446e+19,1622.3424072265625,1.0478077119551242e+18,1.0111039876937866,0.0808832496404647,1.0146344900131226,NT,3.7870066165924072,1.7411822080612185,1651.216552734375,-85.58538818359375,2.1256817490211688e-05,-9.992389095714316e-05,173269.515625,11574.7294921875,0.2173255234956741,1.269362449645996
193921,3330,4200,791981.5625,-2.0216243267059326,41404888972648.31,4753943.5,1.7341941595077517,1.4300309419631958,0.5569897890090942,539370.0625,111947.703125,11274.8369140625,5000.33837890625,4803000.5,-60.66186440308186,0.2344185560941696,2.2796030044555664,0.1137617751955986,0.0901493355631828,1.3468400239944458,2.1850030422210693,-94.77003479003906,3.3868987560272217,1422.2354736328125,4.161933425913522e+19,1832.54150390625,1.071500400827302e+18,2.0315263271331787,0.115663930773735,0.9811750650405884,NT,4.868701457977295,1.7490200996398926,1866.729736328125,-94.69952392578124,-0.0002614425611682,-0.0004190748732071,132368.109375,95.79940795898438,0.1596765220165252,1.2692965269088743
193922,2100,2760,792248.0,-2.0173981189727783,43644116978831.72,3967785.5,1.7352006435394287,1.4227701425552368,0.5566384792327881,461613.46875,75803.9921875,35469.43359375,3913.918701171875,3920867.75,10078.27281416621,0.2796751260757446,1.9615788459777832,0.1175599321722984,0.0982558652758598,1.2620699405670166,2.046485185623169,-81.08172607421875,3.325677394866944,1236.9622802734375,4.494854991492468e+19,1525.038818359375,1.0557468731024344e+18,1.1935856342315674,0.0558386668562889,1.0637060403823853,NT,3.79247522354126,1.702594757080078,1556.3507080078125,-81.0567398071289,-0.0004747528291773,-0.0009762026602402,173177.625,8852.2490234375,0.2385383248329162,1.264207124710083
193922,3000,3520,792704.5625,-2.018819808959961,43977524659359.23,5366915.5,1.7342915534973145,1.4275161027908323,0.556504487991333,534525.5625,101418.78125,15042.1142578125,5013.71044921875,4815458.5,618472.5008100662,0.2502816915512085,2.2669007778167725,0.1003377586603164,0.0813162252306938,1.285686731338501,2.0305423736572266,-82.90708923339844,3.3621866703033447,1366.9322509765625,4.586858166262904e+19,1719.4224853515625,1.1358131036786524e+18,1.45310640335083,0.0949300676584243,1.023580551147461,NT,4.879547119140625,1.7442818880081177,1756.90185546875,-82.88426971435547,-0.0008550288621336,-0.0013528923736885,137748.96875,595573.6875,0.172664612531662,1.2638124227523804
193922,3600,4020,792617.5,-2.020343780517578,45320305061939.01,4770126.5,1.7340906858444214,1.4274539947509766,0.556282103061676,563295.375,99834.8984375,34609.53515625,5029.35595703125,4815458.0,2603.2502967991577,0.2179986834526062,2.3920717239379883,0.1190473735332489,0.0979488417506218,1.411858081817627,2.265310764312744,-95.27204132080078,3.368903875350952,1445.1214599609375,4.755940624577646e+19,1859.0673828125,1.139922322229035e+18,2.0543391704559326,0.1347376853227615,1.1808619499206543,NT,4.895252704620361,1.726723074913025,1891.4906005859373,-95.20930480957033,-0.0008625851478427,-0.0013807456707581,147671.109375,2419.013916015625,0.1736908555030822,1.261568307876587
193923,2190,2480,788066.875,-2.018341541290283,34296083876797.26,4105978.25,1.737030267715454,1.365974187850952,0.5573108196258545,232901.234375,69324.515625,18816.201171875,3912.1806640625,3915419.25,10543.2041946577,0.4488479197025299,1.0358268022537231,0.0569987148046493,0.0400347597897052,0.6042589545249939,1.0615408420562744,11.68456745147705,3.0660760402679443,783.1442260742188,3.2021785221208736e+19,911.6275634765624,7.031424963261235e+17,0.0321263559162616,0.0035663049202412,0.4777482748031616,NT,3.795397520065308,1.602891445159912,959.7723388671876,11.415242195129396,-0.00106205441989,-0.0010175838833674,368492.96875,9615.63671875,0.4471499025821686,1.2181222438812256
193923,3250,3500,788324.0,-2.020387887954712,33530215293764.176,4942493.0,1.735399842262268,1.3766160011291504,0.5573211908340454,265087.6875,98992.359375,13315.9052734375,4978.97314453125,4803699.0,-70.51754052134615,0.3991129100322723,1.1694437265396118,0.0537888072431087,0.0337006822228431,0.5827003717422485,1.1002105474472046,12.691184043884276,3.1137492656707764,787.222412109375,3.056810330594004e+19,979.280029296875,7.29641001433432e+17,0.0405045412480831,0.0079714488238096,0.4266105592250824,NT,4.850578308105469,1.6558619737625122,1026.1839599609375,12.523799896240234,-0.0013365186750888,-0.0013150306185707,298281.6875,-276.7317810058594,0.378712385892868,1.228262424468994
193924,2120,2760,792255.1875,-2.018263101577759,48216233959148.52,3978366.25,1.735135793685913,1.4230709075927734,0.5565510392189026,463489.875,63839.66015625,26418.71875,3919.56884765625,3921355.25,10151.80448518337,0.3035258054733276,1.968579649925232,0.1173889264464378,0.1012212708592414,1.2529798746109009,2.028700113296509,-75.48521423339844,3.327082633972168,1183.673095703125,4.987609483768653e+19,1421.881591796875,1.1736855068194898e+18,1.1010817289352417,0.0641240403056144,1.099354267120361,NT,3.798012018203736,1.7093377113342283,1449.767578125,-75.45516967773438,-0.0013142934767529,-0.0009660781361162,178453.390625,9742.787109375,0.2520862519741058,1.2631330490112305
193924,2950,3360,792629.875,-2.019864797592163,47642456490882.71,5291599.5,1.7344404458999634,1.425756573677063,0.5567426085472107,530306.125,88215.015625,21421.44140625,4988.0859375,4809874.5,550273.9462052815,0.2713609635829925,2.250126361846924,0.1011964157223701,0.0843855366110801,1.2773492336273191,2.0150506496429443,-80.77523803710938,3.358493566513061,1314.640380859375,4.865283097718109e+19,1623.84619140625,1.1703428540320973e+18,1.4230231046676636,0.0933420658111572,1.1281800270080566,NT,4.856287002563477,1.7201608419418335,1656.0682373046875,-80.71627044677734,-0.001631909632124,-0.0013025079388171,160306.734375,515365.9375,0.1962950378656387,1.2627763748168943
194018,2090,2500,792663.5,-2.0204520225524902,48665451168877.52,3919110.5,1.737744688987732,1.390746831893921,0.5538296103477478,452560.625,62525.6015625,71469.859375,3863.27001953125,3856282.75,71.34060048737216,0.1801148205995559,1.9861154556274407,0.1179915815591812,0.1017008647322654,1.2585794925689695,2.029527187347412,-82.02277374267578,3.1447129249572754,1207.832763671875,5.106056792796404e+19,1465.682373046875,1.1818764561295606e+18,1.2739109992980957,0.0949289053678512,1.2133952379226685,NT,3.7353947162628174,1.6940252780914309,1494.739990234375,-81.96231842041016,-4.837564119952731e-05,-0.0006777847302146,197432.90625,162.20751953125,0.2379914671182632,1.2131903171539309
194018,2800,3630,791334.75,-2.023769855499268,51071466527100.74,4734813.0,1.7384134531021118,1.3925596475601196,0.5531482696533203,508514.90625,77148.28125,-9654.4033203125,4961.08984375,4734056.5,35.03834616403308,0.1457999646663665,2.2364633083343506,0.1072054579854011,0.0909412875771522,1.2815765142440796,2.042090654373169,-82.47177124023438,3.164163112640381,1332.6119384765625,5.338532693522199e+19,1617.596435546875,1.4070308738527396e+18,1.5008608102798462,0.1368268877267837,1.4328590631484983,NT,4.436895847320557,1.7831764221191406,1650.5396728515625,-82.47175598144531,-0.0001474068121751,-0.0008264218922704,181009.375,526.28271484375,0.2230581492185592,1.2080121040344238
194022,1580,1990,791878.6875,-2.0168135166168213,38337880747145.88,,1.7275737524032593,1.3820524215698242,0.5585942268371582,315123.28125,,,2310.38037109375,,3013.7105137411377,0.4728748798370361,1.3752131462097168,,,,,-65.308837890625,3.188814401626587,1060.5050048828125,3.931028947206144e+19,1222.2928466796875,9.10574985632809e+17,0.2774690091609955,0.0153796030208468,0.8466594219207764,NT,2.1896183490753174,1.655150294303894,1241.3046875,-65.29554748535156,-0.0007588695152662,-0.0010549768339842,238556.40625,,0.3728741705417633,1.233798265457153
194023,2120,2490,790806.0,-2.0177717208862305,44642471973978.71,3893038.0,1.7385908365249634,1.4005470275878906,0.5536957383155823,445680.375,71303.1328125,40606.921875,3853.26611328125,3840567.5,162.1525517342429,0.1723865717649459,1.9487340450286863,0.1157586053013801,0.0972424075007438,1.2458925247192385,2.009945869445801,-85.57867431640625,3.1775660514831543,1291.36865234375,4.687648198157874e+19,1543.139404296875,1.098432457113338e+18,1.2308063507080078,0.0884127616882324,1.129210114479065,NT,3.730210542678833,1.6565542221069336,1575.8394775390625,-85.47101593017578,-0.0007059572380967,-0.0007023904472589,178840.71875,-32.09757232666016,0.2277784645557403,1.2236266136169434
194023,2620,3260,789609.1875,-2.019296407699585,47313678366197.24,4720072.5,1.7401669025421145,1.4024345874786377,0.5525270700454712,509740.1875,87602.5,5092.1005859375,4920.93994140625,4732636.0,125.5057611899789,0.1155970990657806,2.2390007972717285,0.1081618666648864,0.0895688608288765,1.2918665409088137,2.0665512084960938,-88.170166015625,3.186934232711792,1389.8822021484375,4.897641724923557e+19,1726.2108154296875,1.3388086512504013e+18,1.493285894393921,0.1333546936511993,1.366428017616272,NT,4.411496162414551,1.7556140422821045,1761.8599853515625,-88.12437438964844,-0.0008158981800079,-0.0008677631267346,167689.75,-91.541748046875,0.2010025233030319,1.215817093849182
194024,2150,2490,790770.875,-2.0171823501586914,45139572760265.09,3888369.0,1.739362716674805,1.395742654800415,0.5528903603553772,449248.78125,70614.4375,38460.43359375,3845.428466796875,3838962.25,-39.989939563853866,0.1361875385046005,1.9771219491958616,0.1167959198355674,0.0984389409422874,1.2588962316513062,2.02772068977356,-86.62403869628906,3.148824691772461,1275.6234130859375,4.575638749613077e+19,1566.9000244140625,1.1414298213901926e+18,1.1694406270980835,0.0909246131777763,1.1718471050262451,NT,3.724724531173706,1.7305500507354736,1600.59716796875,-86.5611343383789,-0.0004928042762912,-0.0007190876058302,182945.96875,-318.1365661621094,0.2329391688108444,1.2143609523773191
194026,2330,2720,790852.5,-2.0169830322265625,46960887644806.56,4867849.5,1.7395910024642944,1.3948795795440674,0.5535252094268799,464544.5,67238.578125,35973.1171875,3838.1318359375,3840831.25,992360.186934214,0.1546861827373504,2.041311025619507,0.0961916446685791,0.0822663307189941,1.2101218700408936,1.862948656082153,-71.25779724121094,3.1502599716186523,1350.784423828125,4.564057813540038e+19,1577.1204833984375,1.3073822724663542e+18,1.7474199533462524,0.0628841891884803,1.470146894454956,NT,3.721724987030029,1.808752059936524,1606.320556640625,-71.27686309814453,-0.0008754337904974,-0.0006060332525521,191626.640625,990767.875,0.2491557151079177,1.215471625328064
194027,2100,2400,791258.875,-2.0164451599121094,47680570998624.11,4885718.0,1.7390799522399902,1.3969299793243408,0.5523320436477661,451230.0,64144.3984375,47651.2890625,3851.7998046875,3831051.0,1011335.0517930418,0.1105923652648925,1.986143946647644,0.0933460146188736,0.0800773054361343,1.1719152927398682,1.806306958198548,-67.14652252197266,3.1471927165985107,1272.2943115234375,4.7267710208974e+19,1435.8001708984375,1.293890165281915e+18,1.6386371850967407,0.0696946308016777,1.3582032918930054,NT,3.735939264297485,1.7953070402145386,1466.709716796875,-67.1645278930664,-0.0010408709058538,-0.001072276616469,165560.796875,1008534.0,0.2440904676914215,1.212376356124878
194029,2740,3290,791078.0,-2.01749587059021,53236250398076.73,4729413.0,1.7389981746673584,1.412173628807068,0.5552653074264526,561000.125,,-5663.8154296875,4937.341796875,4730119.0,1667.169776750753,0.2167616933584213,2.434710741043091,0.1185173317790031,,,,-87.55672454833984,3.2672905921936035,1525.322998046875,5.517663368700861e+19,1778.596435546875,1.448276990984454e+18,2.22311806678772,0.1502334624528885,2.032040596008301,NT,4.4266676902771,1.7741754055023191,,,-0.0007822189945727,-0.0007768371724523,174517.71875,403.1612243652344,0.2079915851354599,1.2367756366729736
194030,3190,3770,789607.8125,-2.0178780555725098,65395999633197.24,4919070.5,1.738166332244873,1.4070837497711182,0.5536806583404541,538422.8125,,22286.703125,3859.035400390625,3841929.75,982526.3987186056,0.2941353917121887,2.3561816215515137,0.1099807694554328,,,,-79.11061096191406,3.2294163703918457,1367.368896484375,6.531892916384694e+19,1466.929443359375,2.0110178997575352e+18,1.080833077430725,0.079783409833908,2.2121002674102783,NT,3.74544095993042,1.876780986785889,,,-0.0008267898811027,-0.0006873384700156,239999.546875,981779.375,0.31000417470932,1.225881814956665
194031,3260,3800,789210.1875,-2.019236326217652,62506933188572.055,4996562.5,1.7380104064941406,1.3996403217315674,0.554684579372406,512419.90625,,21986.802734375,3857.78662109375,3839657.5,1021437.8221525988,0.421229749917984,2.247184991836548,0.103026159107685,,,,-78.37895965576172,3.2003915309906006,1389.822265625,6.365239059353384e+19,1483.4053955078125,1.782902909537616e+18,1.6462477445602417,0.1205715015530586,2.360283136367798,NT,3.740458250045776,1.806888103485108,,,-0.0010032078716903,-0.0004852691490668,,1021705.4375,0.3626117408275604,1.224184274673462
194031,2360,2740,790374.375,-2.017131328582764,55728478610084.36,4933067.5,1.7407159805297852,1.3864879608154297,0.5537937879562378,501667.6875,,24106.51171875,3844.463134765625,3839657.5,1016846.174374912,0.1555293351411819,2.228379726409912,0.1022396832704544,,,,-68.11506652832031,3.121598482131958,1417.513916015625,5.754603286635427e+19,1547.8358154296875,1.6833599987064504e+18,1.8252310752868648,0.0854710191488266,1.992231488227844,NT,3.727203369140625,1.8502651453018188,,,-0.0010105600813403,-0.0004792405234184,227939.921875,1016288.1875,0.3012244701385498,1.2066030502319336
